material_id,expert_rank,expert_zh,expert_en,title_zh,title_en,material_type,material_type_zh,material_type_en,year,concepts_zh,concepts_en,source_url,source_title,source_type,source_type_zh,source_type_en,doi,isbn13,openlibrary_key,google_books_id,evidence_level,evidence_level_zh,evidence_level_en,notes_zh,notes_en
102,33,艾德溫・科波克,Edwin S. Coppock,參考來源：https://en.wikipedia.org/wiki/Coppock_curve,Reference source: https://en.wikipedia.org/wiki/Coppock_curve,source,參考來源,Reference source,,Coppock 曲線；動量,Coppock Curve; Momentum,https://en.wikipedia.org/wiki/Coppock_curve,https://en.wikipedia.org/wiki/Coppock_curve,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Coppock Curve 是長期市場底部與月線動量判讀的經典工具。,Research material linked to Edwin S. Coppock for Coppock Curve; Momentum.
104,33,艾德溫・科波克,Edwin S. Coppock,參考來源：https://www.incrediblecharts.com/indicators/coppock_indicator.php,Reference source: https://www.incrediblecharts.com/indicators/coppock_indicator.php,source,參考來源,Reference source,,Coppock 曲線；動量,Coppock Curve; Momentum,https://www.incrediblecharts.com/indicators/coppock_indicator.php,https://www.incrediblecharts.com/indicators/coppock_indicator.php,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Coppock Curve 是長期市場底部與月線動量判讀的經典工具。,Research material linked to Edwin S. Coppock for Coppock Curve; Momentum.
103,33,艾德溫・科波克,Edwin S. Coppock,參考來源：https://www.investopedia.com/articles/active-trading/031814/using-coppock-curve-generate-stock-trade-signals.asp,Reference source: https://www.investopedia.com/articles/active-trading/031814/using-coppock-curve-generate-stock-trade-signals.asp,source,參考來源,Reference source,,Coppock 曲線；動量,Coppock Curve; Momentum,https://www.investopedia.com/articles/active-trading/031814/using-coppock-curve-generate-stock-trade-signals.asp,https://www.investopedia.com/articles/active-trading/031814/using-coppock-curve-generate-stock-trade-signals.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Coppock Curve 是長期市場底部與月線動量判讀的經典工具。,Research material linked to Edwin S. Coppock for Coppock Curve; Momentum.
105,34,湯姆・迪馬克,Tom DeMark,《技術分析新科學》,The New Science of Technical Analysis,book,書籍,Book,1994,DeMark 指標；市場時機,DeMARK Indicators; Market Timing,https://demark.com/about/,The New Science of Technical Analysis,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DeMARK 指標系列在機構交易與市場時機判斷中知名度高，官方資料稱其為 DeMARK Indicators 創作者。,Research material linked to Tom DeMark for DeMARK Indicators; Market Timing.
106,34,湯姆・迪馬克,Tom DeMark,原文題名：DeMARK Indicators,DeMARK Indicators,indicator_library,指標庫,Indicator library,,DeMark 指標；市場時機,DeMARK Indicators; Market Timing,https://demark.com/about/,DeMARK Indicators,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DeMARK 指標系列在機構交易與市場時機判斷中知名度高，官方資料稱其為 DeMARK Indicators 創作者。,Research material linked to Tom DeMark for DeMARK Indicators; Market Timing.
107,34,湯姆・迪馬克,Tom DeMark,參考來源：https://demark.com/about/,Reference source: https://demark.com/about/,source,參考來源,Reference source,,DeMark 指標；市場時機,DeMARK Indicators; Market Timing,https://demark.com/about/,https://demark.com/about/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DeMARK 指標系列在機構交易與市場時機判斷中知名度高，官方資料稱其為 DeMARK Indicators 創作者。,Research material linked to Tom DeMark for DeMARK Indicators; Market Timing.
108,34,湯姆・迪馬克,Tom DeMark,參考來源：https://demark.com/demark-indicators/,Reference source: https://demark.com/demark-indicators/,source,參考來源,Reference source,,DeMark 指標；市場時機,DeMARK Indicators; Market Timing,https://demark.com/demark-indicators/,https://demark.com/demark-indicators/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",DeMARK 指標系列在機構交易與市場時機判斷中知名度高，官方資料稱其為 DeMARK Indicators 創作者。,Research material linked to Tom DeMark for DeMARK Indicators; Market Timing.
109,35,亞歷山大・艾爾德,Alexander Elder,《以交易為生》,Trading for a Living,book,書籍,Book,1993,Elder-Ray；Force Index；交易系統,Elder-Ray Index; Force Index; Trading Systems,https://openlibrary.org/works/OL1940236W,Trading for a Living,book_catalog,書目資料,Book catalog,,,/works/OL1940236W,,high,高：官方、書目、論文、CMT/專業來源或主要指標參考,"High: official, bibliographic, paper, CMT/professional, or primary indicator reference",Elder-Ray、Force Index 與 Triple Screen 系統將趨勢、動量、量能與交易心理結合。,Research material linked to Alexander Elder for Elder-Ray Index; Force Index; Trading Systems.
110,35,亞歷山大・艾爾德,Alexander Elder,參考來源：https://www.investopedia.com/articles/trading/03/022603.asp,Reference source: https://www.investopedia.com/articles/trading/03/022603.asp,source,參考來源,Reference source,,Elder-Ray；Force Index；交易系統,Elder-Ray Index; Force Index; Trading Systems,https://www.investopedia.com/articles/trading/03/022603.asp,https://www.investopedia.com/articles/trading/03/022603.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",Elder-Ray、Force Index 與 Triple Screen 系統將趨勢、動量、量能與交易心理結合。,Research material linked to Alexander Elder for Elder-Ray Index; Force Index; Trading Systems.
111,36,史蒂夫・尼森,Steve Nison,《日本蠟燭圖技術》,Japanese Candlestick Charting Techniques,book,書籍,Book,1991,K 線 / 蠟燭圖；圖表型態,Candlestick Charting; Chart Patterns,https://candlecharts.com/about-steve-nison/,Japanese Candlestick Charting Techniques,book_reference,書籍參考,Book reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被其官方網站稱為把日本蠟燭圖帶入西方世界的權威，對全球 K 線教材影響極大。,Research material linked to Steve Nison for Candlestick Charting; Chart Patterns.
112,36,史蒂夫・尼森,Steve Nison,參考來源：https://candlecharts.com/about-steve-nison/,Reference source: https://candlecharts.com/about-steve-nison/,source,參考來源,Reference source,,K 線 / 蠟燭圖；圖表型態,Candlestick Charting; Chart Patterns,https://candlecharts.com/about-steve-nison/,https://candlecharts.com/about-steve-nison/,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被其官方網站稱為把日本蠟燭圖帶入西方世界的權威，對全球 K 線教材影響極大。,Research material linked to Steve Nison for Candlestick Charting; Chart Patterns.
113,36,史蒂夫・尼森,Steve Nison,參考來源：https://openlibrary.org/books/OL1864784M/Japanese_candlestick_charting_techniques,Reference source: https://openlibrary.org/books/OL1864784M/Japanese_candlestick_charting_techniques,source,參考來源,Reference source,,K 線 / 蠟燭圖；圖表型態,Candlestick Charting; Chart Patterns,https://openlibrary.org/books/OL1864784M/Japanese_candlestick_charting_techniques,https://openlibrary.org/books/OL1864784M/Japanese_candlestick_charting_techniques,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被其官方網站稱為把日本蠟燭圖帶入西方世界的權威，對全球 K 線教材影響極大。,Research material linked to Steve Nison for Candlestick Charting; Chart Patterns.
114,36,史蒂夫・尼森,Steve Nison,參考來源：https://www.amazon.com/Japanese-Candlestick-Charting-Techniques-Second/dp/0735201811,Reference source: https://www.amazon.com/Japanese-Candlestick-Charting-Techniques-Second/dp/0735201811,source,參考來源,Reference source,,K 線 / 蠟燭圖；圖表型態,Candlestick Charting; Chart Patterns,https://www.amazon.com/Japanese-Candlestick-Charting-Techniques-Second/dp/0735201811,https://www.amazon.com/Japanese-Candlestick-Charting-Techniques-Second/dp/0735201811,book_catalog,書目資料,Book catalog,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",被其官方網站稱為把日本蠟燭圖帶入西方世界的權威，對全球 K 線教材影響極大。,Research material linked to Steve Nison for Candlestick Charting; Chart Patterns.
115,37,細田悟一,Goichi Hosoda,《一目均衡表》,Ichimoku Kinko Hyo,book_series,系列書籍,Book series,1969,一目均衡表；趨勢跟隨,Ichimoku Kinko Hyo; Trend Following,https://www.investopedia.com/terms/i/ichimoku-cloud.asp,Ichimoku Kinko Hyo,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",一目均衡表創始者，將趨勢、動量、支撐阻力與時間概念整合為完整系統。,Research material linked to Goichi Hosoda for Ichimoku Kinko Hyo; Trend Following.
116,37,細田悟一,Goichi Hosoda,參考來源：https://www.investopedia.com/terms/i/ichimoku-cloud.asp,Reference source: https://www.investopedia.com/terms/i/ichimoku-cloud.asp,source,參考來源,Reference source,,一目均衡表；趨勢跟隨,Ichimoku Kinko Hyo; Trend Following,https://www.investopedia.com/terms/i/ichimoku-cloud.asp,https://www.investopedia.com/terms/i/ichimoku-cloud.asp,indicator_reference,指標參考,Indicator reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",一目均衡表創始者，將趨勢、動量、支撐阻力與時間概念整合為完整系統。,Research material linked to Goichi Hosoda for Ichimoku Kinko Hyo; Trend Following.
117,37,細田悟一,Goichi Hosoda,參考來源：https://www.swissquote.com/en-ch/private/inspire/blog/technical-analysis/what-ichimoku-kinko-hyo-trading-method,Reference source: https://www.swissquote.com/en-ch/private/inspire/blog/technical-analysis/what-ichimoku-kinko-hyo-trading-method,source,參考來源,Reference source,,一目均衡表；趨勢跟隨,Ichimoku Kinko Hyo; Trend Following,https://www.swissquote.com/en-ch/private/inspire/blog/technical-analysis/what-ichimoku-kinko-hyo-trading-method,https://www.swissquote.com/en-ch/private/inspire/blog/technical-analysis/what-ichimoku-kinko-hyo-trading-method,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",一目均衡表創始者，將趨勢、動量、支撐阻力與時間概念整合為完整系統。,Research material linked to Goichi Hosoda for Ichimoku Kinko Hyo; Trend Following.
118,38,本間宗久,Munehisa Homma,原文題名：Sakata Rules,Sakata Rules,historical_method,歷史方法,Historical method,,K 線 / 蠟燭圖；價格行為,Candlestick Charting; Price Action,https://en.wikipedia.org/wiki/Munehisa_Homma,Sakata Rules,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",常被列為日本 K 線與市場心理分析源流人物；適合記錄在蠟燭圖歷史欄位。,Research material linked to Munehisa Homma for Candlestick Charting; Price Action.
119,38,本間宗久,Munehisa Homma,參考來源：https://en.wikipedia.org/wiki/Munehisa_Homma,Reference source: https://en.wikipedia.org/wiki/Munehisa_Homma,source,參考來源,Reference source,,K 線 / 蠟燭圖；價格行為,Candlestick Charting; Price Action,https://en.wikipedia.org/wiki/Munehisa_Homma,https://en.wikipedia.org/wiki/Munehisa_Homma,web_reference,網頁參考,Web reference,,,,,medium,中：可靠網頁、百科、交易平台或二級整理來源,"Medium: reliable web, encyclopedia, platform, or secondary reference",常被列為日本 K 線與市場心理分析源流人物；適合記錄在蠟燭圖歷史欄位。,Research material linked to Munehisa Homma for Candlestick Charting; Price Action.
